Sector,Size,code,variable,value
,MICRO,Operational Profit to Net Sales,2013,-0.5596714497470304
Accommodation and food service activities,LARGE,Operational Profit to Net Sales,2013,7.892732578005083
,MEDIUM,Operational Profit to Net Sales,2013,5.275947272364949
,SMALL,Operational Profit to Net Sales,2013,1.874387419743308
,MICRO,Operational Profit to Net Sales,2013,-6.069320866450013
Information and communication,LARGE,Operational Profit to Net Sales,2013,10.2152386263229
,MEDIUM,Operational Profit to Net Sales,2013,6.348131385924102
,SMALL,Operational Profit to Net Sales,2013,5.823792529692419
,MICRO,Operational Profit to Net Sales,2013,0.8833677310452176
Real estate activities,LARGE,Operational Profit to Net Sales,2013,38.88274030850742
,MEDIUM,Operational Profit to Net Sales,2013,22.16530233344322
,SMALL,Operational Profit to Net Sales,2013,5.43689287607412
,MICRO,Operational Profit to Net Sales,2013,-14.90771181549684
"Professional, scientific and technical activities",LARGE,Operational Profit to Net Sales,2013,12.26255310468721
,MEDIUM,Operational Profit to Net Sales,2013,4.283466829137801
,SMALL,Operational Profit to Net Sales,2013,7.339502957673462
,MICRO,Operational Profit to Net Sales,2013,1.247676293784215
Administrative and support service activities,LARGE,Operational Profit to Net Sales,2013,3.522951097217475
,MEDIUM,Operational Profit to Net Sales,2013,3.242086222391185
,SMALL,Operational Profit to Net Sales,2013,2.43315449861463
,MICRO,Operational Profit to Net Sales,2013,-1.748630930753328
Education,LARGE,Operational Profit to Net Sales,2013,4.474424397713794
,MEDIUM,Operational Profit to Net Sales,2013,4.875445525204112
,SMALL,Operational Profit to Net Sales,2013,-3.291588478615796
,MICRO,Operational Profit to Net Sales,2013,-9.591847741913687
Human health and social work activities,LARGE,Operational Profit to Net Sales,2013,6.751422086235941
,MEDIUM,Operational Profit to Net Sales,2013,5.137504121005351
,SMALL,Operational Profit to Net Sales,2013,9.563282773711148
,MICRO,Operational Profit to Net Sales,2013,17.23425765304388
"Arts, entertainment and recreation",LARGE,Operational Profit to Net Sales,2013,-2.129701526706573
,MEDIUM,Operational Profit to Net Sales,2013,2.344108082491607
,SMALL,Operational Profit to Net Sales,2013,-7.864224949470594
,MICRO,Operational Profit to Net Sales,2013,-5.837376127200397
Other services activities,LARGE,Operational Profit to Net Sales,2013,-3.615765139447872
,MEDIUM,Operational Profit to Net Sales,2013,4.142735421400479
,SMALL,Operational Profit to Net Sales,2013,1.909187800866112
,MICRO,Operational Profit to Net Sales,2013,-2.032010162153159
ALL,LARGE,Operational Profit to Net Sales,2013,5.207619190891676
,MEDIUM,Operational Profit to Net Sales,2013,4.075123945253137
,SMALL,Operational Profit to Net Sales,2013,3.065370342616421
,MICRO,Operational Profit to Net Sales,2013,-0.544540249338235
,LARGE,Operational Profit to Net Sales,2013,5.207619190891676
,MEDIUM,Operational Profit to Net Sales,2013,4.075123945253137
,SMALL,Operational Profit to Net Sales,2013,3.065370342616422
,MICRO,Operational Profit to Net Sales,2013,-0.5445402493382352
,TOTAL,Net Income From Other Operations to Net Sales,2013,0.949667731238458
"Agriculture, forestry and fishing",TOTAL,Net Income From Other Operations to Net Sales,2013,0.6358565373668138
Mining and quarrying,TOTAL,Net Income From Other Operations to Net Sales,2013,1.988394364094185
Manufacturing,TOTAL,Net Income From Other Operations to Net Sales,2013,0.348286340792972
"Electricity, gas, steam and air conditioning supply",TOTAL,Net Income From Other Operations to Net Sales,2013,-0.6851198983952106
Water supply; sewerage; waste management and remediation activities,TOTAL,Net Income From Other Operations to Net Sales,2013,0.4555894299257717
Construction,TOTAL,Net Income From Other Operations to Net Sales,2013,2.688312865490371
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Net Income From Other Operations to Net Sales,2013,0.2797971783709464
Transporting and storage,TOTAL,Net Income From Other Operations to Net Sales,2013,0.8118360281145329
Accommodation and food service activities,TOTAL,Net Income From Other Operations to Net Sales,2013,-1.286832217746168
Information and communication,TOTAL,Net Income From Other Operations to Net Sales,2013,2.604467375057526
Real estate activities,TOTAL,Net Income From Other Operations to Net Sales,2013,-0.9141158425047707
"Professional, scientific and technical activities",TOTAL,Net Income From Other Operations to Net Sales,2013,33.24256222094716
Administrative and support service activities,TOTAL,Net Income From Other Operations to Net Sales,2013,0.2241322004955027
Education,TOTAL,Net Income From Other Operations to Net Sales,2013,1.281609912642979
Human health and social work activities,TOTAL,Net Income From Other Operations to Net Sales,2013,0.5450538272032712
"Arts, entertainment and recreation",TOTAL,Net Income From Other Operations to Net Sales,2013,3.562188905353391
Other services activities,TOTAL,Net Income From Other Operations to Net Sales,2013,0.2129052810023092
"Agriculture, forestry and fishing",LARGE,Net Income From Other Operations to Net Sales,2013,1.853704330413061
,MEDIUM,Net Income From Other Operations to Net Sales,2013,-0.2135862020562371
,SMALL,Net Income From Other Operations to Net Sales,2013,0.4570879440859906
,MICRO,Net Income From Other Operations to Net Sales,2013,1.403288853293039
Mining and quarrying,LARGE,Net Income From Other Operations to Net Sales,2013,12.6978514677969
,MEDIUM,Net Income From Other Operations to Net Sales,2013,-0.6360171814308663
,SMALL,Net Income From Other Operations to Net Sales,2013,-5.06623650370572
,MICRO,Net Income From Other Operations to Net Sales,2013,-348.2188174634938
Manufacturing,LARGE,Net Income From Other Operations to Net Sales,2013,0.4446487362606145
,MEDIUM,Net Income From Other Operations to Net Sales,2013,-0.3468570441189726
,SMALL,Net Income From Other Operations to Net Sales,2013,0.2103290589383607
,MICRO,Net Income From Other Operations to Net Sales,2013,4.616590957110402
"Electricity, gas, steam and air conditioning supply",LARGE,Net Income From Other Operations to Net Sales,2013,-0.112128730441063
,MEDIUM,Net Income From Other Operations to Net Sales,2013,-5.632461309981392
,SMALL,Net Income From Other Operations to Net Sales,2013,-20.86535022910473
,MICRO,Net Income From Other Operations to Net Sales,2013,-200.654499271783
Water supply; sewerage; waste management and remediation activities,LARGE,Net Income From Other Operations to Net Sales,2013,1.18239523080769
,MEDIUM,Net Income From Other Operations to Net Sales,2013,-0.5833822387548826
,SMALL,Net Income From Other Operations to Net Sales,2013,0.4769752910356527
,MICRO,Net Income From Other Operations to Net Sales,2013,-3.251226513260062
Construction,LARGE,Net Income From Other Operations to Net Sales,2013,5.191948716676769
,MEDIUM,Net Income From Other Operations to Net Sales,2013,0.8434543827545417
,SMALL,Net Income From Other Operations to Net Sales,2013,1.081522367581312
,MICRO,Net Income From Other Operations to Net Sales,2013,4.596826454078242
Wholesale and retail trade; repair of motor vehicles and motorcycles,LARGE,Net Income From Other Operations to Net Sales,2013,0.2922936529634249
,MEDIUM,Net Income From Other Operations to Net Sales,2013,0.03525391017597698
,SMALL,Net Income From Other Operations to Net Sales,2013,0.1763259472355959
,MICRO,Net Income From Other Operations to Net Sales,2013,1.710604538126082
Transporting and storage,LARGE,Net Income From Other Operations to Net Sales,2013,0.7702829851334535
,MEDIUM,Net Income From Other Operations to Net Sales,2013,0.0779763469082341
,SMALL,Net Income From Other Operations to Net Sales,2013,0.1992523519132144
,MICRO,Net Income From Other Operations to Net Sales,2013,5.169424051562522
Accommodation and food service activities,LARGE,Net Income From Other Operations to Net Sales,2013,-1.914047844065439
,MEDIUM,Net Income From Other Operations to Net Sales,2013,-3.081805425902056
,SMALL,Net Income From Other Operations to Net Sales,2013,0.851720654679269
,MICRO,Net Income From Other Operations to Net Sales,2013,2.103868060930217
Information and communication,LARGE,Net Income From Other Operations to Net Sales,2013,1.559964690672741
,MEDIUM,Net Income From Other Operations to Net Sales,2013,0.9812138056281351
,SMALL,Net Income From Other Operations to Net Sales,2013,1.306614650445886
,MICRO,Net Income From Other Operations to Net Sales,2013,26.88465616065475
Real estate activities,LARGE,Net Income From Other Operations to Net Sales,2013,-14.14004599154126
,MEDIUM,Net Income From Other Operations to Net Sales,2013,1.787302298048054
,SMALL,Net Income From Other Operations to Net Sales,2013,2.487083957239505
,MICRO,Net Income From Other Operations to Net Sales,2013,29.05785123095584
"Professional, scientific and technical activities",LARGE,Net Income From Other Operations to Net Sales,2013,32.44639433254861
,MEDIUM,Net Income From Other Operations to Net Sales,2013,39.80100581015652
,SMALL,Net Income From Other Operations to Net Sales,2013,19.51499178238984
,MICRO,Net Income From Other Operations to Net Sales,2013,53.60140644477903
Administrative and support service activities,LARGE,Net Income From Other Operations to Net Sales,2013,-0.5094828712414969
,MEDIUM,Net Income From Other Operations to Net Sales,2013,0.2614757786107919
,SMALL,Net Income From Other Operations to Net Sales,2013,0.834313312058424
,MICRO,Net Income From Other Operations to Net Sales,2013,3.061372039105459
Education,LARGE,Net Income From Other Operations to Net Sales,2013,2.422463384645448
,MEDIUM,Net Income From Other Operations to Net Sales,2013,0.3180037013239083
,SMALL,Net Income From Other Operations to Net Sales,2013,0.9916311673214918
,MICRO,Net Income From Other Operations to Net Sales,2013,1.67640708215631
Human health and social work activities,LARGE,Net Income From Other Operations to Net Sales,2013,0.3173535404439096
,MEDIUM,Net Income From Other Operations to Net Sales,2013,0.4991204588309312
,SMALL,Net Income From Other Operations to Net Sales,2013,0.7104548494937796
,MICRO,Net Income From Other Operations to Net Sales,2013,1.871425238601434
"Arts, entertainment and recreation",LARGE,Net Income From Other Operations to Net Sales,2013,2.625383218042849
,MEDIUM,Net Income From Other Operations to Net Sales,2013,2.178007316808823
,SMALL,Net Income From Other Operations to Net Sales,2013,6.44271456156604
,MICRO,Net Income From Other Operations to Net Sales,2013,3.298350102959553
Other services activities,LARGE,Net Income From Other Operations to Net Sales,2013,-0.7044111163864504
,MEDIUM,Net Income From Other Operations to Net Sales,2013,-1.098284703325699
,SMALL,Net Income From Other Operations to Net Sales,2013,0.4400364383326105
,MICRO,Net Income From Other Operations to Net Sales,2013,0.5809966735688323
ALL,LARGE,Net Income From Other Operations to Net Sales,2013,0.88103325336795
,MEDIUM,Net Income From Other Operations to Net Sales,2013,0.4701202178406777
,SMALL,Net Income From Other Operations to Net Sales,2013,0.7584511218977654
,MICRO,Net Income From Other Operations to Net Sales,2013,4.719675082588665
,LARGE,Net Income From Other Operations to Net Sales,2013,0.88103325336795
,MEDIUM,Net Income From Other Operations to Net Sales,2013,0.4701202178406777
,SMALL,Net Income From Other Operations to Net Sales,2013,0.7584511218977652
,MICRO,Net Income From Other Operations to Net Sales,2013,4.719675082588667
,TOTAL,Net Extraordinary Income to Net Sales,2013,0.06072186606082273
"Agriculture, forestry and fishing",TOTAL,Net Extraordinary Income to Net Sales,2013,-0.08009541670211358
Mining and quarrying,TOTAL,Net Extraordinary Income to Net Sales,2013,-4.857550362062827
Manufacturing,TOTAL,Net Extraordinary Income to Net Sales,2013,0.0663668786137112
"Electricity, gas, steam and air conditioning supply",TOTAL,Net Extraordinary Income to Net Sales,2013,-3.221300470585938
Water supply; sewerage; waste management and remediation activities,TOTAL,Net Extraordinary Income to Net Sales,2013,0.0438391609989987
Construction,TOTAL,Net Extraordinary Income to Net Sales,2013,-0.08831442020216405
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Net Extraordinary Income to Net Sales,2013,0.1030159103585902
Transporting and storage,TOTAL,Net Extraordinary Income to Net Sales,2013,1.469515618715322
Accommodation and food service activities,TOTAL,Net Extraordinary Income to Net Sales,2013,1.075000636295001
Information and communication,TOTAL,Net Extraordinary Income to Net Sales,2013,0.3279478187580044
Real estate activities,TOTAL,Net Extraordinary Income to Net Sales,2013,1.355691143903226
"Professional, scientific and technical activities",TOTAL,Net Extraordinary Income to Net Sales,2013,6.622321180467633
Administrative and support service activities,TOTAL,Net Extraordinary Income to Net Sales,2013,0.3342913181424726
Education,TOTAL,Net Extraordinary Income to Net Sales,2013,0.4011603318865014
Human health and social work activities,TOTAL,Net Extraordinary Income to Net Sales,2013,-0.3406519243799445
"Arts, entertainment and recreation",TOTAL,Net Extraordinary Income to Net Sales,2013,0.4044627254849888
Other services activities,TOTAL,Net Extraordinary Income to Net Sales,2013,-0.4093857255976293
"Agriculture, forestry and fishing",LARGE,Net Extraordinary Income to Net Sales,2013,-1.317521719195064
,MEDIUM,Net Extraordinary Income to Net Sales,2013,-0.00477928906490298
,SMALL,Net Extraordinary Income to Net Sales,2013,0.1959205858193563
,MICRO,Net Extraordinary Income to Net Sales,2013,0.9476559501051841
Mining and quarrying,LARGE,Net Extraordinary Income to Net Sales,2013,-7.171677777102148
,MEDIUM,Net Extraordinary Income to Net Sales,2013,0.02511533873490727
,SMALL,Net Extraordinary Income to Net Sales,2013,-1.327017312257726
,MICRO,Net Extraordinary Income to Net Sales,2013,1.807174854503085
Manufacturing,LARGE,Net Extraordinary Income to Net Sales,2013,-4.769508461887252e-05
,MEDIUM,Net Extraordinary Income to Net Sales,2013,0.1904995527799005
,SMALL,Net Extraordinary Income to Net Sales,2013,0.1265934441346064
,MICRO,Net Extraordinary Income to Net Sales,2013,0.7407728334853915
"Electricity, gas, steam and air conditioning supply",LARGE,Net Extraordinary Income to Net Sales,2013,-3.336717036944569
